Date,APR
2022-04-03,37.6580420403426
2022-04-04,64.7923214452235
2022-04-05,36.9225406341611
2022-04-06,42.7927499657343
2022-04-07,30.5650037676923
2022-04-08,66.2557308073448
2022-04-09,37.8256597670622
2022-04-10,55.4206652182495
2022-04-11,83.9119635816939
2022-04-12,48.9429485559001
2022-04-13,39.4137552799926
2022-04-14,38.5166687922151
2022-04-15,17.1387315748341
2022-04-16,17.0625731134385
2022-04-17,10.227810627545
2022-04-18,34.8418414630333
2022-04-19,12.2648041231345
2022-04-20,9.45090007237627
2022-04-21,24.4470188373325
2022-04-22,7.85725009943203
2022-04-23,8.9648244590048
2022-04-24,6.10451296946328
2022-04-25,32.350682258751
2022-04-26,17.9991833892863
2022-04-27,16.2971481608648
2022-04-28,15.0512118400397
2022-04-29,12.6522848942523
2022-04-30,18.4441809628102
2022-05-01,24.4120414389651
2022-05-02,27.5201709399661
2022-05-03,11.8592149279455
2022-05-04,23.2609314560746
2022-05-05,58.4919494811766
2022-05-06,11.6440234737304
2022-05-07,18.4113920428535
2022-05-08,45.1292180805192
2022-05-09,83.4205701539671
2022-05-10,75.8575040694246
2022-05-11,136.930922236124
2022-05-12,124.238979615152
2022-05-13,20.7894414610676
2022-05-14,11.7185116512129
2022-05-15,12.2856115691048
2022-05-16,34.3683282909902
2022-05-17,20.8893954560093
2022-05-18,30.1753974079453
2022-05-19,32.2446604593785
2022-05-20,23.2996619933408
2022-05-21,6.58881452460616
2022-05-22,16.0333007985127
2022-05-23,25.8362080200849
2022-05-24,21.9172222735254
2022-05-25,23.2776169634275
2022-05-26,68.727612910007
2022-05-27,44.3562244100129
2022-05-28,6.91807069480563
2022-05-29,22.305692414474
2022-05-30,48.7216066087374
2022-05-31,12.2795323204213
2022-06-01,20.6307277373229
2022-06-02,5.19676947321802
2022-06-03,14.7180540174397
2022-06-04,3.9108118151514
2022-06-05,5.16767540964472
2022-06-06,8.07115004246715
2022-06-07,19.6675512017526
2022-06-08,9.10730366759316
2022-06-09,6.83280461138167
2022-06-10,24.2035535118644
2022-06-11,102.398563576155
2022-06-12,50.8844129168675
2022-06-13,105.63584603411
2022-06-14,45.0711849276583
2022-06-15,63.0895251974034
2022-06-16,32.3626899051249
2022-06-17,18.0505871499906
2022-06-18,56.2663194497545
2022-06-19,24.8482080410104
2022-06-20,24.6789781647319
2022-06-21,19.9777440419447
2022-06-22,16.3844552503562
2022-06-23,14.0559210383662
2022-06-24,17.1911946282707
2022-06-25,11.6768859575195
2022-06-26,12.4218310068995
2022-06-27,11.9997582411196
2022-06-28,28.6546642475515
2022-06-29,22.2822554754008
2022-06-30,43.9050145601949
2022-07-01,28.0422560121293
2022-07-02,9.92157721389973
2022-07-03,9.08596049933678
2022-07-04,26.2530625338211
2022-07-05,22.2012256199616
2022-07-06,18.2611120316484
2022-07-07,22.4180915103932
2022-07-08,20.9078607991897
2022-07-09,11.8479975397769
2022-07-10,27.9018884048496
2022-07-11,39.556407917886
2022-07-12,22.2388758084171
2022-07-13,29.191013848639
2022-07-14,27.4466143034873
2022-07-15,23.7101529169585
2022-07-16,21.025423996826
2022-07-17,20.2680885747588
2022-07-18,60.4609275753624
2022-07-19,47.4987837415977
2022-07-20,60.5604587813546
2022-07-21,32.5819290719535
2022-07-22,26.0217276242483
2022-07-23,20.4188048008002
2022-07-24,20.1457293180705
2022-07-25,24.9578961188941
2022-07-26,34.0378050669645
2022-07-27,26.9105117242451
2022-07-28,54.9497058268992
2022-07-29,142.777664407352
2022-07-30,30.7512275820076
2022-07-31,12.2090289666658
2022-08-01,30.4644094116796
2022-08-02,26.1912525468373
2022-08-03,22.1821447055968
2022-08-04,17.0241665332434
2022-08-05,22.856347886555
2022-08-06,13.33700372193
2022-08-07,13.3811054827377
2022-08-08,22.3310424128405
2022-08-09,22.4970816507193
2022-08-10,35.8987551108692
2022-08-11,49.8226485596542
2022-08-12,24.2148542975945
2022-08-13,35.6224475676811
2022-08-14,34.3523189830251
2022-08-15,52.3924197255518
2022-08-16,29.4253592768649
2022-08-17,47.7814994827135
2022-08-18,19.0154338297785
2022-08-19,63.0594330527418
2022-08-20,38.8214711997726
2022-08-21,43.0972110899642
2022-08-22,61.2156992680507
2022-08-23,52.7319058600846
2022-08-24,51.6511366243653
2022-08-25,43.9995148296128
2022-08-26,91.0916624852864
2022-08-27,47.6336548956688
2022-08-28,24.3666293147638
2022-08-29,29.3977742004146
2022-08-30,39.7032257007832
2022-08-31,29.8943658847376
2022-09-01,23.903634668658
2022-09-02,35.9003688202923
2022-09-03,10.9210003089244
2022-09-04,14.6720996352096
2022-09-05,39.046823551813
2022-09-06,107.600372115749
2022-09-07,83.4088904658384
2022-09-08,45.8455798705327
2022-09-09,42.6711831846577
2022-09-10,36.8278269036593
2022-09-11,22.0101341792553
2022-09-12,60.6416650577042
2022-09-13,134.398586042716
2022-09-14,72.258075173035
2022-09-15,126.671935960697
2022-09-16,39.0489745156651
2022-09-17,27.9420240966096
2022-09-18,68.4839677084078
2022-09-19,55.8128559442469
2022-09-20,37.223130462875
2022-09-21,58.7077483907458
2022-09-22,48.4702791058483
2022-09-23,34.6937017285996
2022-09-24,13.6531926551039
2022-09-25,22.0546702541497
2022-09-26,27.3563940540468
2022-09-27,44.6274943787342
2022-09-28,37.361793938721
2022-09-29,22.5977042623784
2022-09-30,38.324143289219
2022-10-01,7.10303528879469
2022-10-02,11.7657270299566
2022-10-03,18.9241195618972
2022-10-04,22.3350198491172
2022-10-05,24.3713529846634
2022-10-06,24.2054974263928
2022-10-07,28.7168658624948
2022-10-08,12.7470729824174
2022-10-09,5.92986870851207
2022-10-10,29.7246202621878
2022-10-11,39.708773867906
2022-10-12,16.0929642031669
2022-10-13,36.3995968168854
2022-10-14,20.5635836937344
2022-10-15,5.24613804395567
2022-10-16,6.27649850809927
2022-10-17,16.1933832235058
2022-10-18,28.7649153239302
2022-10-19,7.42154154665498
2022-10-20,14.9014264864702
2022-10-21,21.0617400833492
2022-10-22,6.59111499118051
2022-10-23,27.7182345806978
2022-10-24,24.4093302250454
2022-10-25,54.2820512544969
2022-10-26,46.9515199776612
2022-10-27,41.7810243148769
2022-10-28,30.2817986659573
2022-10-29,24.7970080341677
2022-10-30,19.443917644796
2022-10-31,18.6216689536429
2022-11-01,9.36193955253613
2022-11-02,26.0420170413785
2022-11-03,12.6640681723556
2022-11-04,29.5633109076508
2022-11-05,15.4335809168763
2022-11-06,15.0619033107369
2022-11-07,45.3047190542994
2022-11-08,136.913518886722
2022-11-09,126.224562693949
2022-11-10,144.068471002334
2022-11-11,99.0033753394839
2022-11-12,50.763946050093
2022-11-13,38.3181013210481
2022-11-14,97.5012078720319
2022-11-15,35.2309339569265
2022-11-16,35.2943127760194
2022-11-17,24.7559808312926
2022-11-18,17.1510355098775
2022-11-19,11.9524423020494
2022-11-20,35.0730955303719
2022-11-21,111.738964368216
2022-11-22,66.9611678338442
2022-11-23,46.927379385384
2022-11-24,34.3581742836914
2022-11-25,28.5943586604456
2022-11-26,18.2317275218236
2022-11-27,9.98688679863667
2022-11-28,103.845775458208
2022-11-29,58.4935936406133
2022-11-30,70.3946943037501
2022-12-01,21.2141162887799
2022-12-02,13.812893815273
2022-12-03,25.742002240558
2022-12-04,10.6859512552917
2022-12-05,27.2175354519975
2022-12-06,11.3720862466437
2022-12-07,19.4454065163572
2022-12-08,40.5147615681312
2022-12-09,28.2665224052608
2022-12-10,22.3374061436147
2022-12-11,14.0210819611118
2022-12-12,16.6684815393697
2022-12-13,84.5268115467969
2022-12-14,36.8268107790382
2022-12-15,20.3963592604451
2022-12-16,57.4671097707459
2022-12-17,15.6033272529861
2022-12-18,15.6229643464931
2022-12-19,26.6992248371715
2022-12-20,26.3749048418032
2022-12-21,22.9416321933998
2022-12-22,18.7862103164534
2022-12-23,41.7751613556626
2022-12-24,3.93086314564758
2022-12-25,8.50472572827084
2022-12-26,4.80901369580511
2022-12-27,12.7437051857429
2022-12-28,19.0752778844232
2022-12-29,8.57724852085104
2022-12-30,14.9102662278471
2022-12-31,5.45839471186479
2023-01-01,6.53303422942721
2023-01-02,12.9542591532105
2023-01-03,8.78557062904054
2023-01-04,34.2936344996297
2023-01-05,9.80598768595987
2023-01-06,21.6095326510915
2023-01-07,4.38207583633265
2023-01-08,18.2190845918745
2023-01-09,208.530014663281
2023-01-10,29.8624787499094
2023-01-11,46.0241790568709
2023-01-12,80.0777052313146
2023-01-13,56.1626807694133
2023-01-14,66.9567861138505
2023-01-15,16.3989156224806
2023-01-16,23.1207444949582
2023-01-17,22.503961417239
2023-01-18,49.0095989842341
2023-01-19,17.3217449696502
2023-01-20,32.5115914257512
2023-01-21,25.020706027185
2023-01-22,12.5054687386718
2023-01-23,21.1588086839122
2023-01-24,37.0708583389487
2023-01-25,32.5392147937294
2023-01-26,18.0430605295196
2023-01-27,44.1971270275038
2023-01-28,6.79416371474509
2023-01-29,48.0654210406446
2023-01-30,27.8049794844359
2023-01-31,29.3165190108818
2023-02-01,36.0745084659357
2023-02-02,47.7528576537555
2023-02-03,20.3262471575874
2023-02-04,21.4302651816901
2023-02-05,26.0313767950857
2023-02-06,19.2796984862473
2023-02-07,48.3907805405499
2023-02-08,26.976251662259
2023-02-09,56.7363941397155
2023-02-10,352.319578531795
2023-02-11,17.5640077788591
2023-02-12,15.294449475148
2023-02-13,37.9339418476176
2023-02-14,54.3047493245699
2023-02-15,41.1219188228623
2023-02-16,57.8649112381762
2023-02-17,42.3790515964176
2023-02-18,16.5538863417621
2023-02-19,23.6388175035291
2023-02-20,29.9447711856055
2023-02-21,24.6712125700865
2023-02-22,28.9993970025811
2023-02-23,39.6895239664101
2023-02-24,82.6911071324943
2023-02-25,19.7500212166075
2023-02-26,16.1400939324501
2023-02-27,21.5716130040666
2023-02-28,14.7743783561403
2023-03-01,22.606943044277
2023-03-02,19.0288043473602
2023-03-03,28.5684759843414
2023-03-04,4.81483541507457
2023-03-05,7.91386440163414
2023-03-06,6.00703512508865
2023-03-07,17.8247419941775
2023-03-08,23.1878569676201
2023-03-09,88.7413625871664
2023-03-10,131.226734595719
2023-03-11,54.1376242782819
2023-03-12,83.4699902989972
2023-03-13,63.7166929184148
2023-03-14,58.0332092911004
2023-03-15,38.6785742446728
2023-03-16,23.2268794812527
2023-03-17,49.1892460883644
2023-03-18,26.8783555686397
2023-03-19,21.2445622707828
2023-03-20,24.6801757426032
2023-03-21,31.7970392062963
2023-03-22,42.5607571215884
2023-03-23,28.2908863665035
2023-03-24,49.5193177406967
2023-03-25,29.6009202002163
2023-03-26,50.6611098838578
2023-03-27,44.594104229532
2023-03-28,37.9974491187452
2023-03-29,44.6460111188581
2023-03-30,59.7722643442145
2023-03-31,34.5703782964852
2023-04-01,21.1124543483505
2023-04-02,34.7086804541498
2023-04-03,45.1056117965285
2023-04-04,49.7689720533529
2023-04-05,48.8516991445578
2023-04-06,38.7396500256313
2023-04-07,24.7276318119452
2023-04-08,15.7289713242177
2023-04-09,24.1838786909688
2023-04-10,44.8127803233447
2023-04-11,46.4659518503156
2023-04-12,46.6410250849914
2023-04-13,42.462221569966
2023-04-14,47.3816449539402
2023-04-15,11.3995239357541
2023-04-16,17.2651053873755
2023-04-17,21.544885652025
2023-04-18,20.5023279123732
2023-04-19,87.368298835302
2023-04-20,57.2072659583756
2023-04-21,32.5447529993548
2023-04-22,14.7322061436318
2023-04-23,10.9953599427803
2023-04-24,25.2938744963352
2023-04-25,24.6253914523078
2023-04-26,23.1474413704045
