Date,APR,DPR,Balance
2022-12-06 - 2022-12-12,21.80367805435559,0.41815272980955925,1797.6536112355166
2022-12-13 - 2022-12-19,36.73465825623954,0.7045002953251419,1810.318086235594
2022-12-20 - 2022-12-26,18.160358753863218,0.34828085281381516,1816.623077504978
2022-12-27 - 2023-01-02,11.46459798762382,0.21986900250237462,1820.6172685447161
2023-01-03 - 2023-01-09,43.66084293674425,0.8373312344033145,1835.8618655931814
2023-01-10 - 2023-01-16,45.51478429125679,0.8728862740788972,1851.886851828993
2023-01-17 - 2023-01-23,25.718840035234784,0.4932380280729959,1861.0210620190974
2023-01-24 - 2023-01-30,30.644974989932443,0.587711849121992,1871.9585033152396
2023-01-31 - 2023-02-06,28.601638964454782,0.5485245828799549,1882.2266558872354
2023-02-07 - 2023-02-13,79.31648628227774,1.5211380930847784,1910.857922548132
